iter	Logloss
648	0.02695016282
649	0.0268854151
650	0.026852933
651	0.02682363937
652	0.02679968585
653	0.02676681351
654	0.02672427212
655	0.0266875128
656	0.02662946503
657	0.02659920128
658	0.02656059894
659	0.02651823421
660	0.02647066078
661	0.02643338793
662	0.02640003337
663	0.02637758146
664	0.02634936603
665	0.02630354506
666	0.02628428976
667	0.0262313611
668	0.02621445508
669	0.02616911382
670	0.02613566452
671	0.0260881176
672	0.02606105977
673	0.02603428118
674	0.02601279429
675	0.02598280896
676	0.02594606926
677	0.02590521496
678	0.02585609029
679	0.0258294216
680	0.02578962822
681	0.02574642527
682	0.02572569484
683	0.02568633264
684	0.02565729977
685	0.02562641611
686	0.02559391004
687	0.02555615957
688	0.02552552522
689	0.02548695417
690	0.02544217093
691	0.02541840464
692	0.02537579967
693	0.02530904037
694	0.02526647549
695	0.02521945165
696	0.02517784465
697	0.02517051351
698	0.02513965591
699	0.02511060181
700	0.02509230604
701	0.02505575728
702	0.02502277248
703	0.02499851727
704	0.02496260919
705	0.02492014701
706	0.02490454096
707	0.02486642316
708	0.02481485661
709	0.02477022166
710	0.02473118807
711	0.02469424357
712	0.02467267108
713	0.02464146232
714	0.02461988839
715	0.02458488453
716	0.02455646761
717	0.02452668823
718	0.02449486341
719	0.02446402357
720	0.024423773
721	0.02438323591
722	0.02432692568
723	0.02430848634
724	0.02427604356
725	0.02423329268
726	0.02419810398
727	0.02417162024
728	0.02413361236
729	0.02409650667
730	0.02407584985
731	0.02405538645
732	0.02399679132
733	0.02395993566
734	0.0239454931
735	0.02391321166
736	0.02387812161
737	0.02384227678
738	0.02379953378
739	0.02377265031
740	0.02374575186
741	0.02372947794
742	0.02371012476
743	0.02367637153
744	0.02365140057
745	0.02362590451
746	0.02359640728
747	0.02356063248
748	0.02351910262
749	0.02348503536
750	0.02345182755
751	0.02343723182
752	0.02340948778
753	0.02337725625
754	0.0233521551
755	0.02333675731
756	0.02331105813
757	0.02329328927
758	0.02327924227
759	0.02324639018
760	0.0231862399
761	0.02316523596
762	0.02313213081
763	0.02309626231
764	0.02307036004
765	0.02303127875
766	0.02300392789
767	0.0229668148
768	0.02293997732
769	0.02291195507
770	0.02288783761
771	0.02287329491
772	0.02284333499
773	0.02281935568
774	0.02278841423
775	0.02275020003
776	0.02272769296
777	0.02269773927
778	0.02266618443
779	0.02264189434
780	0.02260224037
781	0.02258746001
782	0.02253891733
783	0.02251469055
784	0.02247756611
785	0.02245692746
786	0.02243105086
787	0.02241018343
788	0.02239549869
789	0.02236617528
790	0.02232444727
791	0.02229944556
792	0.02227283301
793	0.02224076437
794	0.02222064921
795	0.02219601386
796	0.0221657853
797	0.0221356797
798	0.02212183315
799	0.02207539611
800	0.02204131331
801	0.02201058323
802	0.02197723525
803	0.0219664638
804	0.02194769098
805	0.02192076854
806	0.02189576743
807	0.0218662558
808	0.02184264883
809	0.02182338667
810	0.02181628209
811	0.02179175024
812	0.02173925283
813	0.02171696865
814	0.02169149612
815	0.02166923549
816	0.02163056651
817	0.02160095597
818	0.02158897161
819	0.02156315249
820	0.02153173011
821	0.02151945393
822	0.02148161961
823	0.02146383636
824	0.02140999426
825	0.02138327402
826	0.02134115241
827	0.02131603525
828	0.02129169851
829	0.02126263738
830	0.02123234317
831	0.02119493507
832	0.0211605511
833	0.02112690867
834	0.02110489746
835	0.02108427908
836	0.02104638085
837	0.02101086302
838	0.02098495538
839	0.02095332452
840	0.02092510114
841	0.0209120003
842	0.02089035844
843	0.02086763607
844	0.02082925603
845	0.020802413
846	0.02077796957
847	0.02074220221
848	0.02071774297
849	0.02069408503
850	0.02064700579
851	0.02062680784
852	0.0206158967
853	0.02059042482
854	0.02056242289
855	0.02053525578
856	0.020506458
857	0.02048371841
858	0.02045185228
859	0.02041978295
860	0.02039022769
861	0.02036731691
862	0.02034056335
863	0.02032494687
864	0.02029402975
865	0.02026228891
866	0.02023498554
867	0.02021113372
868	0.02018280323
869	0.02017164908
870	0.02015255172
871	0.02012948718
872	0.02010409116
873	0.02007361663
874	0.02005164398
875	0.020012233
876	0.01998575218
877	0.01996519953
878	0.019914281
879	0.01988767371
880	0.01986166298
881	0.01983779117
882	0.01979441134
883	0.01978015452
884	0.0197603317
885	0.01973716339
886	0.01972518709
887	0.01969347259
888	0.01967984127
889	0.01965419459
890	0.01964138147
891	0.01961615567
892	0.01958749205
893	0.01956798871
894	0.01955326442
895	0.01953722498
896	0.01951211035
897	0.01949478139
898	0.01947452299
899	0.01944419808
900	0.01942340302
901	0.01940163268
902	0.01938178277
903	0.01935976728
904	0.01935979482
905	0.01933253612
906	0.0193020774
907	0.01926070139
908	0.01923607628
909	0.01920568049
910	0.01917674108
911	0.01915306296
912	0.01913042343
913	0.01911737757
914	0.01910351872
915	0.01908155423
916	0.0190602988
917	0.01902953265
918	0.01901071908
919	0.01897861491
920	0.01896144976
921	0.01894102181
922	0.01891343428
923	0.0188991193
924	0.01887402736
925	0.01885115255
926	0.01881332289
927	0.01877203758
928	0.01874288509
929	0.01871844828
930	0.01868295345
931	0.01866944244
932	0.01865750189
933	0.01863688444
934	0.01861081596
935	0.01858523002
936	0.01856164197
937	0.01853869004
938	0.01850702443
939	0.01849090026
940	0.01846735525
941	0.01845647099
942	0.01845639661
943	0.01843753575
944	0.01841088889
945	0.01839295914
946	0.01837595029
947	0.01834426919
948	0.01832652544
949	0.01830839419
950	0.0182633837
951	0.01820768463
952	0.01819762384
953	0.01817474603
954	0.01815597936
955	0.01815594876
956	0.01813518464
957	0.01812077082
958	0.0180877863
959	0.0180664558
960	0.01805009457
961	0.01804341952
962	0.01801963381
963	0.017997613
964	0.01797435447
965	0.0179379494
966	0.01790857345
967	0.01788258918
968	0.01786360757
969	0.0178422897
970	0.01781871464
971	0.01779186317
972	0.01778800778
973	0.01777056359
974	0.01774638821
975	0.0177161854
976	0.01770250545
977	0.01766676917
978	0.01763117877
979	0.01761227107
980	0.01759643775
981	0.01757869127
982	0.01755612506
983	0.0175358443
984	0.01751908079
985	0.01749878779
986	0.01748216629
987	0.01745690128
988	0.01743736682
989	0.0174151352
990	0.01740286905
991	0.01737418507
992	0.01735512952
993	0.01733912321
994	0.01730152158
995	0.01728571495
996	0.0172605169
997	0.01724098855
998	0.01722894357
999	0.01721139041
